run_id;station_id;ptu_id;utb_id;start;duration;outcome_val;outcome_msg;mongo_id;year_week;year_month;order_id
1824;0000E3DF;12;1;2019-02-04 14:10:51;216;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c583ab3956c45665f38d0f3;2019-6;2019-2;P4_U00001-03
1825;0000E302;11;1;2019-02-04 15:45:19;744;0;BS successfully configured calibrated and tested;5c5852e8956c45665f38d19c;2019-6;2019-2;P4_U00001-03
1826;0000E451;11;1;2019-02-04 16:00:01;736;0;BS successfully configured calibrated and tested;5c585652956c45665f38d1c7;2019-6;2019-2;P4_U00001-03
1827;0000E4BE;10;1;2019-02-05 09:07:35;364;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c5945b4956c45665f38d522;2019-6;2019-2;P4_U00001-03
1828;0000E46F;12;1;2019-02-05 09:16:03;368;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c5947b3956c45665f38d545;2019-6;2019-2;P4_U00001-03
1829;0000E4BE;14;1;2019-02-05 09:51:19;577;0;BS successfully configured calibrated and tested;5c5950c8956c45665f38d597;2019-6;2019-2;P4_U00001-03
1830;0000E301;11;1;2019-02-05 10:32:25;579;0;BS successfully configured calibrated and tested;5c595a6c956c45665f38d5f1;2019-6;2019-2;P4_U00001-03
1831;0000E468;11;1;2019-02-05 11:02:46;727;0;BS successfully configured calibrated and tested;5c59621d956c45665f38d638;2019-6;2019-2;P4_U00001-03
1832;0000E2F2;11;1;2019-02-05 11:30:49;736;0;BS successfully configured calibrated and tested;5c5968ba956c45665f38d68e;2019-6;2019-2;P4_U00001-03
1833;0000E47E;14;1;2019-02-05 11:52:23;830;0;BS successfully configured calibrated and tested;5c596e26956c45665f38d6c7;2019-6;2019-2;P4_U00001-03
1834;0000E42F;14;1;2019-02-05 12:08:05;794;0;BS successfully configured calibrated and tested;5c5971af956c45665f38d6ee;2019-6;2019-2;P4_U00001-03
1835;0000E2DC;11;1;2019-02-05 12:30:27;814;0;BS successfully configured calibrated and tested;5c597701956c45665f38d721;2019-6;2019-2;P4_U00001-03
1836;0000E430;14;1;2019-02-05 12:55:19;732;0;BS successfully configured calibrated and tested;5c597c83956c45665f38d752;2019-6;2019-2;P4_U00001-03
1837;0000E433;11;1;2019-02-05 13:06:51;722;0;BS successfully configured calibrated and tested;5c597f2e956c45665f38d76a;2019-6;2019-2;P4_U00001-03
1838;0000E2E8;14;1;2019-02-05 13:26:07;730;0;BS successfully configured calibrated and tested;5c5983b9956c45665f38d799;2019-6;2019-2;P4_U00001-03
1839;0000E44C;14;1;2019-02-05 13:42:39;370;201;TxPowLevel Verif, poutDeltaMin fail at 905200000 Hz;5c598632956c45665f38d7b0;2019-6;2019-2;P4_U00001-03
1840;0000E437;14;1;2019-02-05 13:50:17;348;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c5987e6956c45665f38d7c0;2019-6;2019-2;P4_U00001-03
1841;0000E460;14;1;2019-02-05 14:12:41;358;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c598d2f956c45665f38d7f7;2019-6;2019-2;P4_U00001-03
1842;0000E3DE;11;1;2019-02-05 14:46:06;708;0;BS successfully configured calibrated and tested;5c599663956c45665f38d853;2019-6;2019-2;P4_U00001-03
1843;0000E461;14;1;2019-02-05 15:11:10;355;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c599ae2956c45665f38d884;2019-6;2019-2;P4_U00001-03
1844;0000E2FB;14;1;2019-02-05 15:25:39;352;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c599e44956c45665f38d8b1;2019-6;2019-2;P4_U00001-03
1845;0000E495;11;1;2019-02-05 15:35:18;516;994;System Error: Bad response code on request radio/preamp?id=1 , http code: -1;5c59a12a956c45665f38d8cf;2019-6;2019-2;P4_U00001-03
1846;0000E47B;11;1;2019-02-05 15:44:25;718;0;BS successfully configured calibrated and tested;5c59a418956c45665f38d8f8;2019-6;2019-2;P4_U00001-03
1847;0000E469;14;1;2019-02-05 17:02:20;728;0;BS successfully configured calibrated and tested;5c59b664956c45665f38d9ce;2019-6;2019-2;P4_U00001-03
1848;0000E2FF;11;1;2019-02-05 17:21:31;808;0;BS successfully configured calibrated and tested;5c59bb34956c45665f38d9fd;2019-6;2019-2;P4_U00001-03
1849;0000E4A9;11;1;2019-02-05 18:59:36;739;0;BS successfully configured calibrated and tested;5c59d1ec956c45665f38daac;2019-6;2019-2;P4_U00001-03
1850;0000E46A;14;1;2019-02-05 19:45:46;597;0;BS successfully configured calibrated and tested;5c59dc2f956c45665f38db1c;2019-6;2019-2;P4_U00001-03
1851;0000E49D;14;1;2019-02-05 22:34:02;834;0;BS successfully configured calibrated and tested;5c5a048c956c45665f38dc7d;2019-6;2019-2;P4_U00001-03
1852;0000E2E7;14;1;2019-02-05 23:37:09;824;0;BS successfully configured calibrated and tested;5c5a134d956c45665f38dcf5;2019-6;2019-2;P4_U00001-03
1853;0000E43C;11;1;2019-02-05 00:29:09;726;0;BS successfully configured calibrated and tested;5c5a1f1b956c45665f38dd5d;2019-6;2019-2;P4_U00001-03
1854;0000E2DE;14;1;2019-02-05 00:51:25;821;0;BS successfully configured calibrated and tested;5c5a24b2956c45665f38dd8c;2019-6;2019-2;P4_U00001-03
1855;0000E2FA;11;1;2019-02-06 02:30:51;816;0;BS successfully configured calibrated and tested;5c5a3bfc956c45665f38de41;2019-6;2019-2;P4_U00001-03
1856;0000E3E0;14;1;2019-02-06 02:53:08;678;0;BS successfully configured calibrated and tested;5c5a40ab956c45665f38de64;2019-6;2019-2;P4_U00001-03
1857;0000E48C;14;1;2019-02-06 03:13:36;831;0;BS successfully configured calibrated and tested;5c5a460f956c45665f38de95;2019-6;2019-2;P4_U00001-03
1858;0000E493;11;1;2019-02-06 03:26:32;667;0;BS successfully configured calibrated and tested;5c5a4873956c45665f38dea5;2019-6;2019-2;P4_U00001-03
1859;0000E4A0;14;1;2019-02-06 04:23:08;835;0;BS successfully configured calibrated and tested;5c5a5660956c45665f38df0b;2019-6;2019-2;P4_U00001-03
1860;0000E44C;11;1;2019-02-06 05:59:01;599;0;BS successfully configured calibrated and tested;5c5a6bec956c45665f38dfac;2019-6;2019-2;P4_U00001-03
1861;0000E465;11;1;2019-02-06 08:44:13;760;0;BS successfully configured calibrated and tested;5c5a9345956c45665f38e07b;2019-6;2019-2;P4_U00001-03
1862;0000E445;11;1;2019-02-06 09:08:07;834;0;BS successfully configured calibrated and tested;5c5a9929956c45665f38e0aa;2019-6;2019-2;P4_U00001-03
1863;0000E48D;11;1;2019-02-06 09:23:23;829;0;BS successfully configured calibrated and tested;5c5a9cb8956c45665f38e0c8;2019-6;2019-2;P4_U00001-03
1864;0000E4A1;14;1;2019-02-06 09:53:14;832;0;BS successfully configured calibrated and tested;5c5aa3bb956c45665f38e0fd;2019-6;2019-2;P4_U00001-03
1865;0000E461;11;1;2019-02-06 10:16:49;593;0;BS successfully configured calibrated and tested;5c5aa852956c45665f38e126;2019-6;2019-2;P4_U00001-03
1866;0000E3DF;14;1;2019-02-06 10:37:35;216;201;TxPowLevel Verif, poutDeltaMin fail at 869525000 Hz;5c5aabb7956c45665f38e147;2019-6;2019-2;P4_U00001-03
1867;0000E495;11;1;2019-02-06 10:57:48;582;0;BS successfully configured calibrated and tested;5c5ab1e3956c45665f38e17e;2019-6;2019-2;P4_U00001-03
1868;0000E3DA;11;1;2019-02-06 12:45:40;831;0;BS successfully configured calibrated and tested;5c5acc23956c45665f38e237;2019-6;2019-2;P4_U00001-03
1869;0000E40B;14;1;2019-02-06 13:47:09;833;0;BS successfully configured calibrated and tested;5c5ada8f956c45665f38e295;2019-6;2019-2;P4_U00001-03
1870;0000E47C;14;1;2019-02-06 14:17:09;728;0;BS successfully configured calibrated and tested;5c5ae12d956c45665f38e2d6;2019-6;2019-2;P4_U00001-03
1871;0000E42C;11;1;2019-02-06 14:33:53;702;0;BS successfully configured calibrated and tested;5c5ae500956c45665f38e303;2019-6;2019-2;P4_U00001-03
1872;0000E378;14;1;2019-02-06 15:11:45;354;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c5aec84956c45665f38e35d;2019-6;2019-2;P4_U00001-03
1873;0000E3F7;11;1;2019-02-06 15:26:16;573;0;BS successfully configured calibrated and tested;5c5af0c5956c45665f38e384;2019-6;2019-2;P4_U00001-03
1874;0000E3C8;11;1;2019-02-06 15:36:23;715;0;BS successfully configured calibrated and tested;5c5af3b3956c45665f38e39e;2019-6;2019-2;P4_U00001-03
1875;0000E2FC;14;1;2019-02-06 15:50:43;353;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c5af5a4956c45665f38e3b9;2019-6;2019-2;P4_U00001-03
1876;0000E345;11;1;2019-02-06 15:49:05;696;0;BS successfully configured calibrated and tested;5c5af699956c45665f38e3c7;2019-6;2019-2;P4_U00001-03
1877;0000E341;11;1;2019-02-06 16:14:40;716;0;BS successfully configured calibrated and tested;5c5afcad956c45665f38e3fc;2019-6;2019-2;P4_U00001-03
1878;0000E458;14;1;2019-02-06 16:52:35;578;0;BS successfully configured calibrated and tested;5c5b0506956c45665f38e450;2019-6;2019-2;P4_U00001-03
1879;0000E3DF;14;1;2019-02-06 17:18:05;578;0;BS successfully configured calibrated and tested;5c5b0aff956c45665f38e48a;2019-6;2019-2;P4_U00001-03
1880;0000E380;11;1;2019-02-06 17:17:46;704;0;BS successfully configured calibrated and tested;5c5b0b6b956c45665f38e491;2019-6;2019-2;P4_U00001-03
1881;0000E420;11;1;2019-02-06 17:29:52;706;0;BS successfully configured calibrated and tested;5c5b0e43956c45665f38e4ae;2019-6;2019-2;P4_U00001-03
1882;0000E35A;11;1;2019-02-06 17:47:13;653;0;BS successfully configured calibrated and tested;5c5b121e956c45665f38e4d2;2019-6;2019-2;P4_U00001-03
1883;0000E4C2;14;1;2019-02-06 18:07:56;579;0;BS successfully configured calibrated and tested;5c5b16b0956c45665f38e4fb;2019-6;2019-2;P4_U00001-03
1884;0000E36A;11;1;2019-02-06 18:52:58;587;0;BS successfully configured calibrated and tested;5c5b2146956c45665f38e55b;2019-6;2019-2;P4_U00001-03
1885;0000E3C0;14;1;2019-02-06 19:37:35;469;830;HeatSystem verif, consumptionHeatSystem1 failed;5c5b2b44956c45665f38e5c1;2019-6;2019-2;P4_U00001-03
1886;0000E490;11;1;2019-02-06 19:45:24;648;0;BS successfully configured calibrated and tested;5c5b2dcc956c45665f38e5d8;2019-6;2019-2;P4_U00001-03
1887;0000E491;11;1;2019-02-06 19:57:05;572;0;BS successfully configured calibrated and tested;5c5b303d956c45665f38e5ec;2019-6;2019-2;P4_U00001-03
1888;0000E494;14;1;2019-02-06 20:07:11;734;0;BS successfully configured calibrated and tested;5c5b333e956c45665f38e613;2019-6;2019-2;P4_U00001-03
1889;0000E3C7;14;1;2019-02-06 21:31:32;805;0;BS successfully configured calibrated and tested;5c5b474a956c45665f38e6d5;2019-6;2019-2;P4_U00001-03
1890;0000E2FC;11;1;2019-02-06 21:50:14;650;0;BS successfully configured calibrated and tested;5c5b4b10956c45665f38e6fc;2019-6;2019-2;P4_U00001-03
1891;0000E51B;14;1;2019-02-11 03:41:02;874;0;BS successfully configured calibrated and tested;5c60e428956c45665f38e8cc;2019-7;2019-2;P4_U00001-03
1892;0000E9DE;11;1;2019-02-11 04:16:56;767;0;BS successfully configured calibrated and tested;5c60ec28956c45665f38e913;2019-7;2019-2;P4_U00001-03
1893;0000E8D0;14;1;2019-02-11 04:53:12;766;0;BS successfully configured calibrated and tested;5c60f4a6956c45665f38e971;2019-7;2019-2;P4_U00001-03
1894;0000E544;11;1;2019-02-11 05:25:05;782;0;BS successfully configured calibrated and tested;5c60fc2f956c45665f38e9cb;2019-7;2019-2;P4_U00001-03
1895;0000E87A;11;1;2019-02-11 05:38:31;834;0;BS successfully configured calibrated and tested;5c60ff89956c45665f38e9f4;2019-7;2019-2;P4_U00001-03
1896;0000E875;10;1;2019-02-11 06:21:57;864;0;BS successfully configured calibrated and tested;5c6109d5956c45665f38ea52;2019-7;2019-2;P4_U00001-03
1897;0000E378;11;1;2019-02-11 06:47:28;627;0;BS successfully configured calibrated and tested;5c610ee3956c45665f38ea7b;2019-7;2019-2;P4_U00001-03
1898;0000EA85;14;1;2019-02-11 07:43:29;793;0;BS successfully configured calibrated and tested;5c611caa956c45665f38eade;2019-7;2019-2;P4_U00001-03
1899;0000E9DD;14;1;2019-02-11 08:37:40;322;955;System Error: Failed to read board's qr code;5c612787956c45665f38eb4a;2019-7;2019-2;P4_U00001-03
1900;0000E9DF;14;1;2019-02-11 08:46:35;774;0;BS successfully configured calibrated and tested;5c612b62956c45665f38eb74;2019-7;2019-2;P4_U00001-03
1901;0000EA52;10;1;2019-02-11 09:20:08;761;0;BS successfully configured calibrated and tested;5c613332956c45665f38ebd5;2019-7;2019-2;P4_U00001-03
1902;0000E8B5;10;1;2019-02-11 09:54:51;765;0;BS successfully configured calibrated and tested;5c613b59956c45665f38ec14;2019-7;2019-2;P4_U00001-03
1903;0000E7DC;10;1;2019-02-11 10:17:36;398;201;TxPowLevel Verif, poutDeltaMin fail at 922200000 Hz;5c613f3e956c45665f38ec43;2019-7;2019-2;P4_U00001-03
1904;0000E865;10;1;2019-02-11 10:25:13;851;0;BS successfully configured calibrated and tested;5c6142cc956c45665f38ec6e;2019-7;2019-2;P4_U00001-03
1905;0000E86D;10;1;2019-02-11 10:47:12;713;0;BS successfully configured calibrated and tested;5c61476a956c45665f38eca4;2019-7;2019-2;P4_U00001-03
1906;0000E954;14;1;2019-02-11 10:59:39;824;0;BS successfully configured calibrated and tested;5c614ac3956c45665f38eccd;2019-7;2019-2;P4_U00001-03
1907;0000E858;10;1;2019-02-11 11:13:28;752;0;BS successfully configured calibrated and tested;5c614db9956c45665f38ecee;2019-7;2019-2;P4_U00001-03
1908;0000E5BD;10;1;2019-02-11 11:26:27;748;0;BS successfully configured calibrated and tested;5c6150bf956c45665f38ed14;2019-7;2019-2;P4_U00001-03
1909;0000E813;10;1;2019-02-11 11:39:29;730;0;BS successfully configured calibrated and tested;5c6153bc956c45665f38ed39;2019-7;2019-2;P4_U00001-03
1910;0000EA42;14;1;2019-02-11 12:05:27;122;955;System Error: Failed to read board's qr code;5c615772956c45665f38ed6c;2019-7;2019-2;P4_U00001-03
1911;0000E7DC;10;1;2019-02-11 12:07:21;247;201;TxPowLevel Verif, poutDeltaMin fail at 922200000 Hz;5c615860956c45665f38ed7a;2019-7;2019-2;P4_U00001-03
1912;0000E95A;14;1;2019-02-11 12:10:50;757;0;BS successfully configured calibrated and tested;5c615b2f956c45665f38ed99;2019-7;2019-2;P4_U00001-03
1913;0000E951;11;1;2019-02-11 12:13:43;743;0;BS successfully configured calibrated and tested;5c615bcf956c45665f38eda9;2019-7;2019-2;P4_U00001-03
1914;0000E8D8;11;1;2019-02-11 12:41:02;805;0;BS successfully configured calibrated and tested;5c616274956c45665f38ee01;2019-7;2019-2;P4_U00001-03
1915;0000E8FE;10;1;2019-02-11 13:32:52;414;201;TxPowLevel Verif, poutDeltaMin fail at 922200000 Hz;5c616d13956c45665f38ee8a;2019-7;2019-2;P4_U00001-03
1916;0000E837;11;1;2019-02-11 13:32:07;753;0;BS successfully configured calibrated and tested;5c616e39956c45665f38ee9a;2019-7;2019-2;P4_U00001-03
1917;0000E90C;11;1;2019-02-11 13:56:58;807;0;BS successfully configured calibrated and tested;5c617441956c45665f38eee1;2019-7;2019-2;P4_U00001-03
1918;0000E8C7;11;1;2019-02-11 14:32:13;549;0;BS successfully configured calibrated and tested;5c617b82956c45665f38ef3f;2019-7;2019-2;P4_U00001-03
1919;0000E914;11;1;2019-02-11 14:44:34;739;0;BS successfully configured calibrated and tested;5c617f25956c45665f38ef6b;2019-7;2019-2;P4_U00001-03
1920;0000E913;11;1;2019-02-11 15:37:51;712;0;BS successfully configured calibrated and tested;5c618b88956c45665f38efdb;2019-7;2019-2;P4_U00001-03
1921;0000E8FD;11;1;2019-02-11 15:58:23;724;0;BS successfully configured calibrated and tested;5c619063956c45665f38f016;2019-7;2019-2;P4_U00001-03
1922;0000E8BF;10;1;2019-02-11 16:12:35;348;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c61923f956c45665f38f02f;2019-7;2019-2;P4_U00001-03
1923;0000E90F;11;1;2019-02-11 16:18:24;316;955;System Error: Failed to read board's qr code;5c61937d956c45665f38f041;2019-7;2019-2;P4_U00001-03
1924;0000E8CA;10;1;2019-02-11 16:41:06;386;201;TxPowLevel Verif, poutDeltaMin fail at 922200000 Hz;5c619914956c45665f38f074;2019-7;2019-2;P4_U00001-03
1925;0000E9F4;11;1;2019-02-11 16:57:04;796;0;BS successfully configured calibrated and tested;5c619e6c956c45665f38f0a9;2019-7;2019-2;P4_U00001-03
1926;0000E9C1;11;1;2019-02-11 18:24:36;803;0;BS successfully configured calibrated and tested;5c61b2f8956c45665f38f179;2019-7;2019-2;P4_U00001-03
1927;0000E927;10;1;2019-02-11 18:52:00;395;201;TxPowLevel Verif, poutDeltaMin fail at 922200000 Hz;5c61b7cb956c45665f38f1a0;2019-7;2019-2;P4_U00001-03
1928;0000E85E;11;1;2019-02-11 18:51:34;788;0;BS successfully configured calibrated and tested;5c61b93a956c45665f38f1b0;2019-7;2019-2;P4_U00001-03
1929;0000E909;10;1;2019-02-11 20:45:55;593;0;BS successfully configured calibrated and tested;5c61d344956c45665f38f25b;2019-7;2019-2;P4_U00001-03
1930;0000E90F;11;1;2019-02-11 21:01:13;582;0;BS successfully configured calibrated and tested;5c61d6d0956c45665f38f282;2019-7;2019-2;P4_U00001-03
1931;0000EA4B;10;1;2019-02-11 22:44:16;202;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c61ed7a956c45665f38f346;2019-7;2019-2;P4_U00001-03
1932;0000E8E4;10;1;2019-02-11 23:13:22;397;201;TxPowLevel Verif, poutDeltaMin fail at 922200000 Hz;5c61f50f956c45665f38f394;2019-7;2019-2;P4_U00001-03
1933;0000E916;11;1;2019-02-11 23:42:27;121;955;System Error: Failed to read board's qr code;5c61facd956c45665f38f3dc;2019-7;2019-2;P4_U00001-03
1934;0000E3CF;14;1;2019-02-11 23:44:05;746;0;BS successfully configured calibrated and tested;5c61fd9f956c45665f38f3f2;2019-7;2019-2;P4_U00001-03
1935;0000E90D;11;1;2019-02-11 23:59:34;-85797;0;BS successfully configured calibrated and tested;5c6200b1956c45665f38f40d;2019-7;2019-2;P4_U00001-03
1936;0000E906;14;1;2019-02-11 00:08:55;216;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c620160956c45665f38f417;2019-7;2019-2;P4_U00001-03
1937;0000E7C6;10;1;2019-02-12 01:34:39;417;201;TxPowLevel Verif, poutDeltaMin fail at 922200000 Hz;5c621640956c45665f38f4b8;2019-7;2019-2;P4_U00001-03
1938;0000E84F;11;1;2019-02-12 01:47:35;828;0;BS successfully configured calibrated and tested;5c621ae4956c45665f38f4e7;2019-7;2019-2;P4_U00001-03
1939;0000EA4D;10;1;2019-02-12 02:30:28;416;201;TxPowLevel Verif, poutDeltaMin fail at 922200000 Hz;5c622355956c45665f38f541;2019-7;2019-2;P4_U00001-03
1940;0000E7C4;14;1;2019-02-12 03:01:10;827;0;BS successfully configured calibrated and tested;5c622c21956c45665f38f588;2019-7;2019-2;P4_U00001-03
1941;0000EA81;11;1;2019-02-12 05:09:37;296;955;System Error: Failed to read board's qr code;5c624829956c45665f38f5fa;2019-7;2019-2;P4_U00001-03
1942;0000E7C6;14;1;2019-02-12 05:25:38;672;0;BS successfully configured calibrated and tested;5c624d62956c45665f38f625;2019-7;2019-2;P4_U00001-03
1943;0000E6ED;11;1;2019-02-12 06:04:36;831;0;BS successfully configured calibrated and tested;5c625723956c45665f38f67d;2019-7;2019-2;P4_U00001-03
1944;0000E676;14;1;2019-02-12 06:20:17;833;0;BS successfully configured calibrated and tested;5c625ad3956c45665f38f6a8;2019-7;2019-2;P4_U00001-03
1945;0000E541;10;1;2019-02-12 06:43:50;838;0;BS successfully configured calibrated and tested;5c62605c956c45665f38f6db;2019-7;2019-2;P4_U00001-03
1946;0000E786;11;1;2019-02-12 07:43:26;814;0;BS successfully configured calibrated and tested;5c626e3d956c45665f38f753;2019-7;2019-2;P4_U00001-03
1947;0000E994;10;1;2019-02-12 07:59:00;843;0;BS successfully configured calibrated and tested;5c6271ff956c45665f38f77e;2019-7;2019-2;P4_U00001-03
1948;0000E834;10;1;2019-02-12 08:30:07;744;0;BS successfully configured calibrated and tested;5c6278e7956c45665f38f7b3;2019-7;2019-2;P4_U00001-03
1949;0000E8BD;11;1;2019-02-12 08:59:53;763;0;BS successfully configured calibrated and tested;5c627ff5956c45665f38f7e8;2019-7;2019-2;P4_U00001-03
1950;0000E916;10;1;2019-02-12 11:10:52;122;955;System Error: Failed to read board's qr code;5c629c26956c45665f38f8dd;2019-7;2019-2;P4_U00001-03
1951;0000E9C7;11;1;2019-02-12 11:50:52;120;955;System Error: Failed to read board's qr code;5c62a585956c45665f38f932;2019-7;2019-2;P4_U00001-03
1952;0000E81F;11;1;2019-02-12 12:06:54;677;0;BS successfully configured calibrated and tested;5c62ab74956c45665f38f95d;2019-7;2019-2;P4_U00001-03
1953;0000EA81;14;1;2019-02-12 19:42:02;121;955;System Error: Failed to read board's qr code;5c6313f5956c45665f38fbe0;2019-7;2019-2;P4_U00001-03
1954;0000E3D5;12;1;2019-02-12 19:41:35;186;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c631419956c45665f38fbe3;2019-7;2019-2;P4_U00001-03
1955;0000E466;11;1;2019-02-06 16:56:32;578;0;BS successfully configured calibrated and tested;5c5b05f2956c45665f38e45d;2019-6;2019-2;P4_U00001-03
1956;0000E386;14;1;2019-02-06 17:56:43;653;0;BS successfully configured calibrated and tested;5c5b1458956c45665f38e4e4;2019-6;2019-2;P4_U00001-03
1957;0000E35B;14;1;2019-02-06 18:27:47;665;0;BS successfully configured calibrated and tested;5c5b1bac956c45665f38e52e;2019-6;2019-2;P4_U00001-03
1958;0000E3E5;14;1;2019-02-06 18:53:24;202;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c5b1fde956c45665f38e54d;2019-6;2019-2;P4_U00001-03
1959;0000E483;11;1;2019-02-06 19:04:27;578;0;BS successfully configured calibrated and tested;5c5b23ed956c45665f38e574;2019-6;2019-2;P4_U00001-03
1960;0000E3D3;11;1;2019-02-06 19:19:02;664;0;BS successfully configured calibrated and tested;5c5b27af956c45665f38e59b;2019-6;2019-2;P4_U00001-03
1961;0000E453;14;1;2019-02-06 19:55:52;647;0;BS successfully configured calibrated and tested;5c5b3040956c45665f38e5ef;2019-6;2019-2;P4_U00001-03
1962;0000E3D5;11;1;2019-02-06 20:06:59;201;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c5b311c956c45665f38e5fd;2019-6;2019-2;P4_U00001-03
1963;0000E2EC;11;1;2019-02-06 21:00:56;798;0;BS successfully configured calibrated and tested;5c5b4016956c45665f38e68e;2019-6;2019-2;P4_U00001-03
1964;0000E44B;11;1;2019-02-06 21:21:12;820;0;BS successfully configured calibrated and tested;5c5b44ec956c45665f38e6c1;2019-6;2019-2;P4_U00001-03
1965;0000E4B2;14;1;2019-02-06 21:45:19;717;0;BS successfully configured calibrated and tested;5c5b4a2c956c45665f38e6f0;2019-6;2019-2;P4_U00001-03
1966;0000E381;11;1;2019-02-11 03:30:23;834;0;BS successfully configured calibrated and tested;5c60e182956c45665f38e8ba;2019-7;2019-2;P4_U00001-03
1967;0000E872;14;1;2019-02-11 04:37:19;842;0;BS successfully configured calibrated and tested;5c60f13a956c45665f38e94b;2019-7;2019-2;P4_U00001-03
1968;0000E7E1;10;1;2019-02-11 04:44:07;773;0;BS successfully configured calibrated and tested;5c60f28c956c45665f38e95f;2019-7;2019-2;P4_U00001-03
1969;0000E781;11;1;2019-02-11 04:54:00;754;0;BS successfully configured calibrated and tested;5c60f4ca956c45665f38e976;2019-7;2019-2;P4_U00001-03
1970;0000E7D6;10;1;2019-02-11 04:57:31;862;0;BS successfully configured calibrated and tested;5c60f609956c45665f38e986;2019-7;2019-2;P4_U00001-03
1971;0000E8C8;10;1;2019-02-11 05:41:44;434;201;TxPowLevel Verif, poutDeltaMin fail at 922200000 Hz;5c60feba956c45665f38e9ea;2019-7;2019-2;P4_U00001-03
1972;0000E8D7;11;1;2019-02-11 05:53:02;760;0;BS successfully configured calibrated and tested;5c6102a7956c45665f38ea11;2019-7;2019-2;P4_U00001-03
1973;0000E548;11;1;2019-02-11 06:21:58;781;0;BS successfully configured calibrated and tested;5c610984956c45665f38ea4a;2019-7;2019-2;P4_U00001-03
1974;0000E3B1;14;1;2019-02-11 06:46:58;247;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c610d49956c45665f38ea6f;2019-7;2019-2;P4_U00001-03
1975;0000E51A;10;1;2019-02-11 08:09:06;851;0;BS successfully configured calibrated and tested;5c6122e5956c45665f38eb15;2019-7;2019-2;P4_U00001-03
1976;0000E9DD;10;1;2019-02-11 08:55:34;276;201;TxPowLevel Verif, poutDeltaMin fail at 922200000 Hz;5c612b8b956c45665f38eb7c;2019-7;2019-2;P4_U00001-03
1977;0000E921;11;1;2019-02-11 08:51:26;832;0;BS successfully configured calibrated and tested;5c612cbe956c45665f38eb89;2019-7;2019-2;P4_U00001-03
1978;0000E8C9;11;1;2019-02-11 09:08:06;829;0;BS successfully configured calibrated and tested;5c6130a3956c45665f38ebb6;2019-7;2019-2;P4_U00001-03
1979;0000E8BC;14;1;2019-02-11 09:55:12;859;0;BS successfully configured calibrated and tested;5c613bcb956c45665f38ec1c;2019-7;2019-2;P4_U00001-03
1980;0000EA48;11;1;2019-02-11 10:12:07;767;0;BS successfully configured calibrated and tested;5c613f66956c45665f38ec49;2019-7;2019-2;P4_U00001-03
1981;0000E632;11;1;2019-02-11 10:52:42;744;0;BS successfully configured calibrated and tested;5c6148d2956c45665f38ecb8;2019-7;2019-2;P4_U00001-03
1982;0000E864;11;1;2019-02-11 11:05:36;816;0;BS successfully configured calibrated and tested;5c614c20956c45665f38ecde;2019-7;2019-2;P4_U00001-03
1983;0000E870;14;1;2019-02-11 11:13:45;744;0;BS successfully configured calibrated and tested;5c614dc1956c45665f38ecf3;2019-7;2019-2;P4_U00001-03
1984;0000E5C1;14;1;2019-02-11 11:26:50;739;0;BS successfully configured calibrated and tested;5c6150cd956c45665f38ed17;2019-7;2019-2;P4_U00001-03
1985;0000E520;14;1;2019-02-11 11:39:45;750;0;BS successfully configured calibrated and tested;5c6153df956c45665f38ed40;2019-7;2019-2;P4_U00001-03
1986;0000E960;10;1;2019-02-11 12:12:04;745;0;BS successfully configured calibrated and tested;5c615b6d956c45665f38eda0;2019-7;2019-2;P4_U00001-03
1987;0000EA4B;14;1;2019-02-11 12:29:38;371;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c615e15956c45665f38edcb;2019-7;2019-2;P4_U00001-03
1988;0000EA6D;10;1;2019-02-11 12:35:02;304;955;System Error: Failed to read board's qr code;5c615f16956c45665f38eddd;2019-7;2019-2;P4_U00001-03
1989;0000E3CB;10;1;2019-02-11 12:40:34;839;0;BS successfully configured calibrated and tested;5c616279956c45665f38ee04;2019-7;2019-2;P4_U00001-03
1990;0000EA41;11;1;2019-02-11 13:01:17;773;0;BS successfully configured calibrated and tested;5c616712956c45665f38ee3d;2019-7;2019-2;P4_U00001-03
1991;0000E915;11;1;2019-02-11 13:16:50;831;0;BS successfully configured calibrated and tested;5c616af2956c45665f38ee68;2019-7;2019-2;P4_U00001-03
